phase,contract_id,min_side_literals,min_main_literals,min_positive_choices,records,problems,families,aggregate_ratio,p95_ratio,maximum_problem_median_ratio,problem_balanced_median_ratio,maximum_estimated_bytes,sample_eligible,calibration_gate
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,10,16,397,5,4,24.757821652006058,30.610798060542525,59.62157809983897,39.386759581881535,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,10,32,234,5,4,25.96799118433547,29.535062781331437,87.34665099882491,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,10,64,72,2,2,38.16348353672454,25.35564389387076,60.78353814644137,51.26119472953159,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,0,345,5,4,27.12973665839806,29.744130270133805,72.21777777777778,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,4,345,5,4,27.12973665839806,29.744130270133805,72.21777777777778,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,8,345,5,4,27.12973665839806,29.744130270133805,72.21777777777778,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,16,316,5,4,27.018106240930866,29.368683187560737,79.60600706713781,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,32,234,5,4,25.96799118433547,29.535062781331437,87.34665099882491,57.44485934777197,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,11,64,72,2,2,38.16348353672454,25.35564389387076,60.78353814644137,51.26119472953159,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,0,318,5,4,27.09679177324957,29.368683187560737,127.35079365079365,57.726412745830224,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,4,318,5,4,27.09679177324957,29.368683187560737,127.35079365079365,57.726412745830224,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,8,318,5,4,27.09679177324957,29.368683187560737,127.35079365079365,57.726412745830224,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,16,289,5,4,26.979515111912743,29.370647969052225,127.35079365079365,57.726412745830224,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,32,224,4,3,26.138502234789748,29.535062781331437,87.34665099882491,42.830580586751594,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,8,12,64,72,2,2,38.16348353672454,25.35564389387076,60.78353814644137,51.26119472953159,399688,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,0,15545,13,5,13.018190391115963,16.749301675977655,31.196296296296296,17.530791788856305,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,4,3739,12,5,14.087763457176248,10.517626450624043,58.3448275862069,32.92761618337971,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,8,2692,11,4,13.319184916140076,6.024483713008303,73.07833333333333,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,2,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,0,9623,12,5,13.91498549593077,15.316428948758585,43.24521072796935,24.93924528301887,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,4,3739,12,5,14.087763457176248,10.517626450624043,58.3448275862069,32.92761618337971,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,8,2692,11,4,13.319184916140076,6.024483713008303,73.07833333333333,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,3,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,0,7404,12,5,14.231415667123494,16.071596796985396,49.574074074074076,29.181397108579922,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,4,3721,12,5,14.087972763212123,10.517626450624043,59.60689655172414,33.458262231342474,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,8,2692,11,4,13.319184916140076,6.024483713008303,73.07833333333333,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,4,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,0,6382,12,5,14.339369511809318,16.055822067160925,54.08118081180812,32.65742240511317,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,4,3625,12,5,14.105523241891072,8.8197548666186,63.24693520140105,33.68781002791155,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,8,2688,10,4,13.315491234137646,6.024483713008303,73.08,35.90754004929144,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,5,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,0,5709,12,5,14.362059939786329,16.30965315503552,55.582577132486385,34.04993429697766,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,4,3506,12,5,14.132173110372555,8.224829422532867,65.75800711743773,34.07527441537594,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,8,2646,10,4,13.391358733915867,5.951066499372647,73.27666666666667,37.4284012074983,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,6,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,0,3947,11,5,13.549670262902493,10.838179218303146,58.974074074074075,38.82070707070707,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,4,2425,11,5,13.318360570509416,5.609774723176785,67.95714285714286,37.3421052631579,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,8,1976,10,4,12.708553491113248,5.014186064738616,77.67697594501718,38.73010930570953,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,16,1270,8,2,10.711860356567783,5.412990936555891,118.58823529411765,24.111825392325986,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,7,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,0,1628,9,3,21.365555064638336,13.086213517665131,82.30841121495327,57.751835535976504,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,4,1140,8,2,21.796584202497623,10.21989038898543,98.1622464898596,60.64597647640312,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,8,902,8,2,21.100039821154116,9.058922748228944,107.93344425956738,68.24793866819849,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,16,431,7,1,18.120527715481828,8.675303848750843,125.12424242424242,22.676799007444167,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,32,187,7,1,18.43524765461964,7.737912151928231,217.30565583634177,25.043908738699958,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,8,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,0,1216,6,3,20.189142407774277,9.857299370035607,86.72025723472669,53.59442621806505,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,4,892,5,2,20.50429305672367,9.02028693118135,116.04293381037567,73.11228070175439,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,8,731,5,2,19.929727802414888,9.273724167018136,121.7100371747212,79.69472710453284,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,16,372,4,1,17.642556382901542,8.73944492491548,125.12424242424242,63.11668853133163,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,32,168,4,1,18.186755562446702,7.906226475965157,217.30565583634177,40.12686116478167,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,9,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,0,1013,6,3,20.111773028857886,9.68166918809884,78.47058823529412,50.58006133211051,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,4,810,5,2,20.31131666266497,9.012852905635505,90.09444444444445,73.11228070175439,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,8,682,5,2,19.72796836495673,9.381534922626516,90.94444444444444,79.69472710453284,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,16,356,4,1,17.767093749510824,8.623754730094989,125.12424242424242,41.04088581882939,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,32,165,4,1,17.949274314319172,7.906226475965157,217.30565583634177,39.017555091506466,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,10,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,0,860,5,2,20.500931559576976,9.406570116566584,102.65,63.71153846153846,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,4,710,5,2,20.621269966963588,9.488347231131067,113.31111111111112,66.30568356374808,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,8,599,5,2,20.031392013080545,9.416277653744672,107.30882352941177,56.99242424242424,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,16,308,4,1,17.663439893173607,9.138817285822594,125.12424242424242,44.890736607832835,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,32,148,4,1,17.825188540791828,7.579693094629156,217.30565583634177,38.836001489561525,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,11,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,0,750,5,2,21.788909214050552,9.549275874249382,110.14920634920635,63.71153846153846,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,4,649,5,2,21.843777957474746,9.90014344036191,120.34827586206896,73.44074074074074,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,8,548,4,1,21.201073536610878,9.640288511076765,113.31111111111112,79.73426937521339,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,16,279,4,1,18.337550386029644,9.32934040940106,125.12424242424242,62.08719930716234,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,32,127,4,1,17.011237819549564,7.391539645499231,217.30565583634177,34.24685266706922,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,2,12,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,0,6200,12,5,14.459297223139242,16.115866839602248,51.68214285714286,32.82421667871776,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,4,3720,12,5,14.128456218174055,10.517626450624043,58.3448275862069,33.71464521006588,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,8,2687,11,4,13.349665616436575,6.024483713008303,73.08,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,2,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,0,6200,12,5,14.459297223139242,16.115866839602248,51.68214285714286,32.82421667871776,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,4,3720,12,5,14.128456218174055,10.517626450624043,58.3448275862069,33.71464521006588,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,8,2687,11,4,13.349665616436575,6.024483713008303,73.08,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,3,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,0,5687,12,5,14.420872847342434,16.29242928452579,59.51428571428571,32.922643113880895,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,4,3702,12,5,14.128743992361965,10.499781945050152,59.60689655172414,33.71464521006588,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,8,2687,11,4,13.349665616436575,6.024483713008303,73.08,35.62619047619047,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,4,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,0,5345,12,5,14.405883157619554,15.825864779874214,55.62566844919786,33.570501110143056,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,4,3606,12,5,14.146925162291653,8.701847903340441,63.24693520140105,33.68781002791155,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,8,2683,10,4,13.34599532316103,6.024483713008303,73.08,36.10358309990663,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,16,1331,8,2,10.804461055859708,5.4042762908484345,118.41470588235295,20.287711377040353,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,5,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,3,6,0,5057,12,5,14.389178379909854,15.41403903903904,56.86785714285714,33.09102263407689,104968,True,False
